מעודכן לתאריך 29.08.2026
עיר;רחוב;מספר בית;קוד עיר;קוד רחוב;מיקוד
בני ברק;נורדאו;19;6100;223;5122421
בני ברק;נורדאו;2;6100;223;5122814
בני ברק;נורדאו;22;6100;223;5122426
בני ברק;נורדאו;27;6100;223;5122431
בני ברק;נורדאו;28;6100;223;5122432
בני ברק;נורדאו;31;6100;223;5122435
בני ברק;נורדאו;34;6100;223;5122438
בני ברק;נורדאו;47;6100;223;5122453
בני ברק;נורדאו;49;6100;223;5122455
בני ברק;נורדאו;5;6100;223;5122407
בני ברק;נורדאו;51;6100;223;5122457
בני ברק;נורדאו;9;6100;223;5122411
בני ברק;נחום;11;6100;840;5152411
בני ברק;נחום;7;6100;840;5152407
בני ברק;נחום;9;6100;840;5152409
בני ברק;נחמיה;1;6100;833;5155002
בני ברק;נחמיה;10;6100;833;5160019
בני ברק;נחמיה;12;6100;833;5160020
בני ברק;נחמיה;13;6100;833;5155008
בני ברק;נחמיה;15;6100;833;5155009
בני ברק;נחמיה;18;6100;833;5160023
בני ברק;נחמיה;2;6100;833;5160013
בני ברק;נחמיה;20;6100;833;5160024
בני ברק;נחמיה;22;6100;833;5160027
בני ברק;נחמיה;24;6100;833;5160028
בני ברק;נחמיה;25;6100;833;5155113
בני ברק;נחמיה;3;6100;833;5155003
בני ברק;נחמיה;5;6100;833;5155004
בני ברק;נחמיה;6;6100;833;5160015
בני ברק;נחמיה;8;6100;833;5160016
בני ברק;נחמיה;9;6100;833;5155006
בני ברק;נחשוני יהודה;1;6100;802;5164708
בני ברק;נחשוני יהודה;20;6100;802;5164726
בני ברק;נחשוני יהודה;22;6100;802;5164727
בני ברק;נחשוני יהודה;26;6100;802;5164729
בני ברק;נחשוני יהודה;30;6100;802;5164731
בני ברק;נחשוני יהודה;40;6100;802;5164736
בני ברק;נחשוני יהודה;46;6100;802;5164739
בני ברק;נחשוני יהודה;5;6100;802;5164712
בני ברק;נידוני בגדד;13;6100;230;5125289
בני ברק;נידוני בגדד;2;6100;230;5125276
בני ברק;נידוני בגדד;3;6100;230;5125277
בני ברק;נתן הנביא;1;6100;402;5126619
בני ברק;נתן הנביא;10;6100;402;5126628
בני ברק;נתן הנביא;3;6100;402;5126621
בני ברק;נתן הנביא;7;6100;402;5126625
בני ברק;סומך;3;6100;331;5128122
בני ברק;סומך;4;6100;331;5128123
בני ברק;סומך;5;6100;331;5128124
בני ברק;סומך;6;6100;331;5128125
בני ברק;סוקולוב;10;6100;518;5134802
בני ברק;סוקולוב;11;6100;518;5134910
בני ברק;סוקולוב;16;6100;518;5134705
בני ברק;סוקולוב;17;6100;518;5134706
בני ברק;סוקולוב;20;6100;518;5134712
בני ברק;סוקולוב;24;6100;518;5134718
בני ברק;סוקולוב;25;6100;518;5134719
בני ברק;סוקולוב;31;6100;518;5133103
בני ברק;סוקולוב;34C;6100;518;5133108
בני ברק;סוקולוב;35;6100;518;5133109
בני ברק;סוקולוב;36B;6100;518;5133112
בני ברק;סוקולוב;37;6100;518;5133029
בני ברק;סוקולוב;38;6100;518;5133117
בני ברק;סוקולוב;39;6100;518;5133030
בני ברק;סוקולוב;4;6100;518;5135001
בני ברק;סוקולוב;40;6100;518;5133118
בני ברק;סוקולוב;41;6100;518;5133031
בני ברק;סוקולוב;46;6100;518;5132201
בני ברק;סוקולוב;51;6100;518;5132717
בני ברק;סוקולוב;53;6100;518;5132718
בני ברק;סוקולוב;58;6100;518;5132207
בני ברק;סוקולוב;59;6100;518;5132009
בני ברק;סוקולוב;6;6100;518;5135002
בני ברק;סוקולוב;60;6100;518;5132108
בני ברק;סוקולוב;7;6100;518;5134903
בני ברק;סוקולוב;8;6100;518;5134801
בני ברק;סוקולוב;9;6100;518;5134906
בני ברק;סוקולוב;9א;6100;518;5134906
בני ברק;סמטת אז"ר;2;6100;604;5133129
בני ברק;סמטת אז"ר;5;6100;604;5133132
בני ברק;סמטת אז"ר;6;6100;604;5133133
בני ברק;סמטת אז"ר;7;6100;604;5133134
בני ברק;סמטת הארי;5;6100;916;5150039
בני ברק;סמטת הבנים;4;6100;436;5142504
בני ברק;סמטת הבנים;5;6100;436;5142505
בני ברק;סמטת הרב במברגר;9;6100;523;5132868
בני ברק;סמטת יבנה;3;6100;919;5148120
בני ברק;סמטת מנשה;4;6100;960;5146141
בני ברק;סמטת מנשה;6;6100;960;5146143
בני ברק;סמטת מנשה;7;6100;960;5146590
בני ברק;סמטת סירקין;1;6100;603;5133204
בני ברק;סמטת סירקין;3;6100;603;5133206
בני ברק;סמטת רחל;5;6100;421;5144417
בני ברק;סמטת רחל;7ב;6100;421;5144419
בני ברק;סנש חנה;10;6100;954;5158659
בני ברק;סנש חנה;12;6100;954;5158660
בני ברק;סנש חנה;13;6100;954;5158913
בני ברק;סנש חנה;15;6100;954;5158914
בני ברק;סנש חנה;16;6100;954;5158915
בני ברק;סנש חנה;17;6100;954;5158916
בני ברק;סנש חנה;19;6100;954;5158921
בני ברק;סנש חנה;2;6100;954;5158649
בני ברק;עבודת ישראל;4;6100;971;
בני ברק;עובדיה אברהם;3;6100;6100;5158003
בני ברק;עובדיה אברהם;6;6100;6100;5158006
בני ברק;עובדיה אברהם;7;6100;6100;5158007
בני ברק;עובדיה אברהם;8;6100;6100;5158008
בני ברק;עזרא;1;6100;825;5154901
בני ברק;עזרא;11;6100;825;5154908
בני ברק;עזרא;16;6100;825;5154807
בני ברק;עזרא;27;6100;825;5160318
בני ברק;עזרא;28;6100;825;5155106
בני ברק;עזרא;3;6100;825;5154902
בני ברק;עזרא;30;6100;825;5155109
בני ברק;עזרא;32;6100;825;5155110
בני ברק;עזרא;33;6100;825;5160321
בני ברק;עזרא;34;6100;825;5155111
בני ברק;עזרא;35;6100;825;5160324
בני ברק;עזרא;38;6100;825;5160001
בני ברק;עזרא;39;6100;825;5160330
בני ברק;עזרא;39א;6100;825;5160330
בני ברק;עזרא;4;6100;825;5154801
בני ברק;עזרא;44;6100;825;5160006
בני ברק;עזרא;47;6100;825;5160901
בני ברק;עזרא;5;6100;825;5154903
בני ברק;עזרא;53;6100;825;5160644
בני ברק;עזרא;54;6100;825;5160701
בני ברק;עזרא;55;6100;825;5160932
בני ברק;עזרא;56;6100;825;5160702
בני ברק;עזרא;57;6100;825;5160933
בני ברק;עזרא;58;6100;825;5160703
בני ברק;עזרא;62;6100;825;5160707
בני ברק;עזרא;64;6100;825;5160708
בני ברק;עזרא;7;6100;825;5154906
בני ברק;עזרא;70;6100;825;5160715
בני ברק;עזרא;72;6100;825;5160716
בני ברק;עזרא;8;6100;825;5154803
בני ברק;עלי הכהן;13;6100;404;5126722
בני ברק;עלי הכהן;22;6100;404;5126641
בני ברק;עלי הכהן;26;6100;404;5126643
בני ברק;עלי הכהן;3;6100;404;5126801
בני ברק;עלי הכהן;5;6100;404;5126805
בני ברק;עלי הכהן;7;6100;404;5126807
בני ברק;עלי הכהן;8;6100;404;5126808
בני ברק;עלי הכהן;9;6100;404;5126719
בני ברק;עמוס;3;6100;614;5136612
בני ברק;עמוס;8;6100;614;5136617
בני ברק;עמי;6;6100;407;5140912
בני ברק;עמי;7;6100;407;5140915
בני ברק;עמק יזרעאל;15;6100;202;5122236
בני ברק;עמק יזרעאל;17;6100;202;5122240
בני ברק;עמק יזרעאל;20;6100;202;5122243
בני ברק;עמק יזרעאל;22;6100;202;5122245
בני ברק;עמק יזרעאל;26;6100;202;5122249
בני ברק;עמק יזרעאל;29;6100;202;5122252
בני ברק;עמק יזרעאל;31;6100;202;5122254
בני ברק;עמק יזרעאל;33;6100;202;5122256
בני ברק;עמק יזרעאל;41;6100;202;5122590
בני ברק;עמק יזרעאל;48;6100;202;5122267
בני ברק;עמק יזרעאל;50;6100;202;5122268
בני ברק;עמק יזרעאל;7;6100;202;5122228
בני ברק;פארדו משה;1;6100;734;5154401
בני ברק;פארדו משה;10;6100;734;5154410
בני ברק;פארדו משה;13;6100;734;5154413
בני ברק;פארדו משה;15;6100;734;5154415
בני ברק;פארדו משה;16;6100;734;5154416
בני ברק;פארדו משה;4;6100;734;5154404
בני ברק;פארדו משה;5;6100;734;5154405
בני ברק;פארדו משה;6;6100;734;5154406
בני ברק;פארדו משה;7;6100;734;5154407
בני ברק;פארדו משה;8;6100;734;5154408
בני ברק;פנקס;1;6100;928;5148406
בני ברק;פנקס;10;6100;928;5148316
בני ברק;פנקס;12;6100;928;5148706
בני ברק;פנקס;16;6100;928;5148710
בני ברק;פנקס;17;6100;928;5148711
בני ברק;פנקס;4;6100;928;5148409
בני ברק;פנקס;5;6100;928;5148410
בני ברק;פנקס;6;6100;928;5148411
בני ברק;פנקס;7;6100;928;5148412
בני ברק;פנקס;9;6100;928;5148315
בני ברק;פרל חיים;11;6100;504;5130153
בני ברק;פרל חיים;12;6100;504;5130154
בני ברק;פרל חיים;13;6100;504;5130155
בני ברק;פרל חיים;17;6100;504;5130159
בני ברק;פרל חיים;21;6100;504;5130161
בני ברק;פרל חיים;24;6100;504;5130616
בני ברק;פרל חיים;27;6100;504;5130619
בני ברק;פרל חיים;28;6100;504;5130714
בני ברק;פרל חיים;3;6100;504;5130143
בני ברק;פרל חיים;4;6100;504;5130144
בני ברק;פרל חיים;5;6100;504;5130145
בני ברק;פרל חיים;6;6100;504;5130146
בני ברק;פרל חיים;7;6100;504;5130149
בני ברק;פרל חיים;8;6100;504;5130150
בני ברק;פרל חיים;9;6100;504;5130151
בני ברק;צייטלין;10;6100;618;5132610
בני ברק;צייטלין;15;6100;618;5132617
בני ברק;צייטלין;5;6100;618;5132605
בני ברק;צייטלין;7;6100;618;5132607
בני ברק;צמח צדיק;12;6100;820;5161340
בני ברק;צמח צדיק;13;6100;820;5160819
בני ברק;צמח צדיק;6;6100;820;5160814
בני ברק;צמח צדיק;8;6100;820;5160816
בני ברק;צפניה;2;6100;615;5154023
בני ברק;צפניה;7;6100;615;5154216
בני ברק;צפניה;7א;6100;615;5154216
בני ברק;צפניה;9;6100;615;5154220
בני ברק;צפת;10;6100;410;5140112
בני ברק;צפת;11;6100;410;5140113
בני ברק;צפת;15;6100;410;5140122
בני ברק;צפת;16;6100;410;5140123
בני ברק;צפת;6;6100;410;5140246
בני ברק;קבוץ גלויות;11;6100;813;5164030
בני ברק;קבוץ גלויות;13;6100;813;5164032
בני ברק;קבוץ גלויות;19;6100;813;5164038
בני ברק;קבוץ גלויות;22;6100;813;5164041
בני ברק;קבוץ גלויות;23;6100;813;5164042
בני ברק;קבוץ גלויות;28;6100;813;5164046
בני ברק;קבוץ גלויות;3;6100;813;5164115
בני ברק;קבוץ גלויות;4;6100;813;5164116
בני ברק;קבוץ גלויות;7;6100;813;5164119
בני ברק;קבוץ גלויות;9;6100;813;5164121
בני ברק;קדושי גורליץ;5;6100;736;5139037
בני ברק;קדושת יום טוב;13;6100;892;5153131
בני ברק;קדושת יום טוב;15;6100;892;5153133
בני ברק;קדושת יום טוב;3;6100;892;5153119
בני ברק;קדושת יום טוב;5;6100;892;5153121
בני ברק;קדושת יום טוב;6;6100;892;5153122
בני ברק;קדושת יום טוב;8;6100;892;5153126
בני ברק;קדושת יום טוב;9;6100;892;5153127
בני ברק;קהילות יעקב;10;6100;806;5164007
בני ברק;קהילות יעקב;13;6100;806;5164012
בני ברק;קהילות יעקב;17;6100;806;5164201
בני ברק;קהילות יעקב;19;6100;806;5164205
בני ברק;קהילות יעקב;21;6100;806;5164207
בני ברק;קהילות יעקב;22;6100;806;5164208
בני ברק;קהילות יעקב;23;6100;806;5164209
בני ברק;קהילות יעקב;24;6100;806;5164210
בני ברק;קהילות יעקב;26;6100;806;5164212
בני ברק;קהילות יעקב;29;6100;806;5164215
בני ברק;קהילות יעקב;33;6100;806;5164221
בני ברק;קהילות יעקב;35;6100;806;5164223
בני ברק;קהילות יעקב;36;6100;806;5164224
בני ברק;קהילות יעקב;42;6100;806;5164232
בני ברק;קהילות יעקב;45;6100;806;5164501
בני ברק;קהילות יעקב;47;6100;806;5164502
בני ברק;קהילות יעקב;49;6100;806;5164503
בני ברק;קהילות יעקב;5;6100;806;5164002
בני ברק;קהילות יעקב;51;6100;806;5164504
בני ברק;קהילות יעקב;60;6100;806;5164513
בני ברק;קהילות יעקב;61;6100;806;5164514
בני ברק;קהילות יעקב;62;6100;806;5164515
בני ברק;קהילות יעקב;63;6100;806;5164943
בני ברק;קהילות יעקב;64;6100;806;5164516
בני ברק;קהילות יעקב;66;6100;806;5164517
בני ברק;קהילות יעקב;72;6100;806;5164948
בני ברק;קהילות יעקב;74;6100;806;5164949
בני ברק;קהילות יעקב;9;6100;806;5164006
בני ברק;קובלסקי;1;6100;241;5124375
בני ברק;קובלסקי;10;6100;241;5124390
בני ברק;קובלסקי;13;6100;241;5124398
בני ברק;קובלסקי;16;6100;241;5123603
בני ברק;קובלסקי;18;6100;241;5123604
בני ברק;קובלסקי;19;6100;241;5122374
בני ברק;קובלסקי;22;6100;241;5123606
בני ברק;קובלסקי;26;6100;241;5122376
בני ברק;קובלסקי;28;6100;241;5122377
בני ברק;קובלסקי;3;6100;241;5124377
בני ברק;קובלסקי;32;6100;241;5122379
בני ברק;קובלסקי;4;6100;241;5124378
בני ברק;קובלסקי;5;6100;241;5124379
בני ברק;קובלסקי;6;6100;241;5124382
בני ברק;קובלסקי;7;6100;241;5124383
בני ברק;קובלסקי;8;6100;241;5124386
בני ברק;קובלסקי;9;6100;241;5124387
בני ברק;קושניר;1;6100;811;5164393
בני ברק;קושניר;11;6100;811;5161708
בני ברק;קושניר;13;6100;811;5161710
בני ברק;קושניר;5;6100;811;5164399
בני ברק;קושניר;9;6100;811;5161706
בני ברק;ראב"ד;1;6100;907;5146126
בני ברק;ראב"ד;10;6100;907;5146520
בני ברק;ראב"ד;22;6100;907;5146905
בני ברק;ראב"ד;25;6100;907;5146908
בני ברק;ראב"ד;26;6100;907;5146909
בני ברק;ראב"ד;32;6100;907;5150304
בני ברק;ראב"ד;34;6100;907;5150306
בני ברק;ראב"ד;36;6100;907;5150307
בני ברק;ראב"ד;38;6100;907;5150308
בני ברק;ראב"ד;40;6100;907;5150309
בני ברק;ראב"ד;6;6100;907;5146131
בני ברק;ראב"ד;7;6100;907;5146515
בני ברק;ראב"ד;9;6100;907;5146517
בני ברק;רב אמי;10;6100;885;5160752
בני ברק;רב אמי;3;6100;885;5160633
בני ברק;רב אמי;4;6100;885;5160634
בני ברק;רב אמי;5;6100;885;5160635
בני ברק;רב אמי;7;6100;885;5160637
בני ברק;רב אמי;9;6100;885;5160751
בני ברק;רב אסי;10;6100;848;5160745
בני ברק;רב אסי;14;6100;848;5160748
בני ברק;רב אסי;16;6100;848;5160749
בני ברק;רב אסי;5;6100;848;5160740
בני ברק;רב אסי;7;6100;848;5160742
בני ברק;רב אשי;1;6100;821;5160301
בני ברק;רב אשי;10;6100;821;5160310
בני ברק;רב אשי;11;6100;821;5160311
בני ברק;רב אשי;13;6100;821;5160313
בני ברק;רב אשי;16;6100;821;5160315
בני ברק;רב אשי;3;6100;821;5160303
בני ברק;רב אשי;5;6100;821;5160305
בני ברק;רב אשי;6;6100;821;5160306
בני ברק;רב אשי;8;6100;821;5160308
בני ברק;רב האי גאון;1;6100;853;5164951
בני ברק;רב האי גאון;10;6100;853;5164960
בני ברק;רב האי גאון;11;6100;853;5164961
בני ברק;רב האי גאון;12;6100;853;5164962
בני ברק;רב האי גאון;13;6100;853;5164963
בני ברק;רב האי גאון;4;6100;853;5164954
בני ברק;רב האי גאון;6;6100;853;5164956
בני ברק;רב האי גאון;7;6100;853;5164957
בני ברק;רב האי גאון;8;6100;853;5164958
בני ברק;רב עמרם גאון;2;6100;851;5165010
בני ברק;רב עמרם גאון;3;6100;851;5165011
בני ברק;רב עמרם גאון;5;6100;851;5165015
בני ברק;רב עמרם גאון;9;6100;851;5165021
בני ברק;רבי אבא;11;6100;958;5147103
בני ברק;רבי אבא;13;6100;958;5147105
בני ברק;רבי אבא;2;6100;958;5146589
בני ברק;רבי אבא;4;6100;958;5146914
בני ברק;רבי אבא;5;6100;958;5146915
בני ברק;רבי אבא;8;6100;958;5146917
בני ברק;רבי אליעזר;3;6100;416;5140510
בני ברק;רבי אליעזר;4;6100;416;5140511
בני ברק;רבי אליעזר;5;6100;416;5140512
בני ברק;רבי אליעזר;6;6100;416;5140513
בני ברק;רבי חייא;7;6100;720;5139325
בני ברק;רבי חייא;9;6100;720;5139327
בני ברק;רבי חייא ע"י מס 11;;6100;;5139329
